LogID,EmployeeID,ProjectID,Date,HoursWorked
58990,4154,112,2024-06-28,1
58991,1209,70,2024-07-03,4
58992,1046,136,2024-05-05,3
58993,5060,76,2024-10-12,4
58994,1001,90,2024-06-03,4
58995,4236,188,2025-02-13,1
58996,5933,20,2024-07-12,4
58997,2635,168,2024-12-29,6
58998,1798,104,2024-03-09,8
58999,1904,88,2024-08-03,3
59000,5354,72,2024-11-04,2
59001,4172,16,2024-09-27,5
59002,2895,149,2024-09-09,7
59003,5851,124,2024-10-15,2
59004,4944,186,2024-06-29,5
59005,3062,86,2024-09-02,1
59006,5526,85,2024-12-18,6
59007,4365,21,2024-11-01,7
59008,1875,172,2024-04-09,2
59009,3846,88,2024-10-12,3
59010,3004,81,2024-06-01,8
59011,2742,126,2024-09-15,8
59012,1888,133,2024-07-29,5
59013,1269,139,2024-05-21,7
59014,4410,70,2024-12-19,4
59015,4878,137,2024-12-27,3
59016,5681,157,2024-03-14,3
59017,5183,121,2024-10-12,2
59018,5447,167,2024-09-29,8
59019,4906,134,2024-11-29,5
59020,4496,6,2024-08-17,2
59021,2833,84,2024-11-19,1
59022,2255,155,2024-04-18,5
59023,4973,15,2024-09-09,4
59024,1568,88,2024-06-28,4
59025,5311,89,2024-06-25,4
59026,1817,67,2024-11-15,1
59027,4771,117,2024-10-20,8
59028,4680,76,2024-06-06,7
59029,5853,93,2024-04-07,4
59030,5775,114,2024-08-11,6
59031,5048,9,2024-10-02,6
59032,1823,19,2024-05-09,1
59033,5046,42,2024-11-18,7
59034,3496,89,2025-01-08,1
59035,2795,34,2024-12-14,8
59036,5085,29,2024-10-16,1
59037,3184,187,2024-06-15,1
59038,5857,23,2025-02-08,4
59039,3302,38,2024-05-15,5
59040,1329,15,2024-03-24,3
59041,3576,115,2024-06-20,7
59042,2818,178,2025-02-02,1
59043,4573,122,2024-09-26,1
59044,3898,74,2024-11-19,2
59045,4943,182,2024-04-06,3
59046,2012,13,2024-06-01,3
59047,5469,38,2024-04-21,2
59048,3016,69,2025-02-07,1
59049,3506,173,2024-03-18,1
59050,1780,156,2024-07-07,2
59051,4532,191,2024-05-28,2
59052,1699,139,2024-06-19,3
59053,1187,25,2024-11-26,1
59054,1970,37,2025-01-24,2
59055,4449,146,2025-01-24,3
59056,4486,51,2024-03-03,2
59057,5140,183,2024-10-02,6
59058,1166,140,2024-07-24,3
59059,2176,130,2024-08-17,2
59060,1701,129,2025-01-12,7
59061,1209,17,2024-07-20,4
59062,4270,24,2024-04-17,4
59063,4177,165,2024-06-19,6
59064,1916,36,2025-02-07,6
59065,5620,157,2024-04-15,3
59066,5999,172,2024-09-20,8
59067,4752,51,2024-07-09,4
59068,5310,174,2024-08-30,7
59069,2496,188,2024-05-31,4
59070,2091,110,2024-03-03,6
59071,1169,72,2024-06-19,8
59072,3200,48,2024-02-28,4
59073,5570,150,2024-12-18,5
59074,3245,25,2024-07-12,6
59075,5109,73,2024-04-21,8
59076,1741,81,2024-12-05,6
59077,3934,17,2024-11-06,2
59078,5054,24,2024-11-14,5
59079,1162,131,2024-08-26,7
59080,1608,15,2024-10-24,7
59081,1728,173,2024-11-14,4
59082,4785,2,2024-08-18,5
59083,1643,10,2025-02-14,4
59084,4786,141,2024-12-22,8
59085,5899,191,2024-02-27,8
59086,4945,13,2024-05-08,7
59087,5012,155,2024-07-11,4
59088,5044,196,2024-05-27,3
59089,2092,82,2025-02-11,3
59090,3289,1,2024-08-17,2
59091,4528,43,2024-08-05,4
59092,2023,192,2024-07-16,8
59093,2735,126,2025-02-16,8
59094,4767,97,2024-12-31,8
59095,1154,175,2024-12-26,2
59096,5278,107,2025-01-01,6
59097,2208,18,2024-05-19,2
59098,3616,16,2024-03-10,5
59099,5661,187,2024-08-13,4
59100,2981,43,2024-12-22,4
59101,5642,34,2024-11-01,5
59102,3890,44,2025-01-27,5
59103,3610,129,2024-08-09,1
59104,1709,61,2024-09-28,1
59105,5619,179,2024-12-31,8
59106,4158,59,2024-10-12,2
59107,4218,166,2024-08-27,1
59108,5050,8,2024-06-23,1
59109,5767,92,2024-03-20,4
59110,3366,176,2024-11-05,5
59111,3583,121,2024-10-27,1
59112,2384,19,2024-02-20,4
59113,4646,183,2024-10-03,2
59114,3122,102,2024-03-01,7
59115,3942,147,2024-07-22,8
59116,4881,15,2024-11-19,1
59117,1365,87,2024-10-31,4
59118,3312,31,2024-07-06,4
59119,3865,99,2024-12-13,4
59120,1185,99,2025-01-02,8
59121,4504,115,2025-02-07,3
59122,5789,60,2024-03-29,6
59123,4006,170,2024-10-18,4
59124,1730,179,2025-01-15,1
59125,5076,82,2024-06-08,5
59126,1567,31,2024-02-28,5
59127,2312,174,2024-08-27,2
59128,5439,111,2024-04-25,8
59129,4424,75,2025-01-06,1
59130,1612,153,2024-12-26,3
59131,5101,82,2024-05-18,8
59132,1624,16,2024-06-07,6
59133,1498,60,2024-12-28,6
59134,1223,114,2024-07-27,4
59135,1953,71,2024-03-30,5
59136,2907,143,2024-07-09,1
59137,2161,81,2024-11-28,2
59138,3785,121,2024-03-07,3
59139,4835,120,2024-06-04,7
59140,5634,75,2024-04-05,1
59141,1703,122,2024-11-22,4
59142,4409,93,2024-12-03,3
59143,1997,160,2024-03-15,1
59144,4935,112,2024-08-31,3
59145,5828,18,2024-03-10,7
59146,3261,106,2024-09-06,6
59147,1587,78,2024-04-19,3
59148,3985,92,2024-09-25,7
59149,3870,48,2024-04-18,5
59150,4577,61,2024-04-14,8
59151,3724,51,2024-03-11,5
59152,2005,125,2024-10-05,2
59153,2776,175,2024-04-15,3
59154,2115,57,2025-01-04,2
59155,3900,77,2024-06-22,3
59156,5721,30,2024-03-25,3
59157,3690,48,2024-12-10,4
59158,1613,165,2024-11-17,6
59159,4611,83,2024-05-11,7
59160,3578,82,2024-10-17,6
59161,2404,6,2024-03-02,5
59162,1011,154,2024-02-21,1
59163,2998,157,2024-04-29,1
59164,1555,20,2024-10-04,6
59165,1764,37,2024-11-13,1
59166,5647,12,2024-07-07,5
59167,2871,114,2024-03-08,5
59168,1755,104,2024-03-15,7
59169,4156,18,2024-12-20,6
59170,1337,198,2024-12-01,7
59171,1055,194,2024-03-27,5
59172,4393,73,2024-06-17,3
59173,2117,30,2024-08-09,7
59174,5204,140,2024-05-29,7
59175,4422,197,2025-02-04,2
59176,5645,183,2024-11-07,7
59177,3794,39,2025-01-06,7
59178,5683,113,2025-01-13,1
59179,5946,194,2024-08-11,2
59180,5585,102,2024-04-28,7
59181,1822,8,2024-10-16,4
59182,5169,49,2024-09-29,5
59183,4163,177,2024-03-12,2
59184,2902,6,2024-11-21,6
59185,3868,75,2024-07-03,8
59186,1448,187,2024-07-12,3
59187,5926,95,2024-06-24,2
59188,5676,10,2024-04-09,8
59189,4296,101,2024-05-23,6
59190,4288,189,2024-08-25,2
59191,1166,112,2024-09-02,7
59192,1434,22,2024-05-02,7
59193,2820,161,2024-11-15,1
59194,5166,63,2024-10-17,7
59195,1543,137,2024-03-01,5
59196,3233,36,2024-05-28,4
59197,2674,23,2024-10-15,1
59198,1140,47,2025-02-09,3
59199,4335,159,2024-08-30,6
59200,5252,67,2024-07-02,6
59201,3379,11,2024-08-24,2
59202,2504,94,2024-11-18,2
59203,4036,173,2024-12-15,6
59204,5417,89,2024-06-12,4
59205,2947,61,2024-06-20,4
59206,5260,62,2024-07-15,8
59207,1202,100,2025-02-14,5
59208,5186,173,2024-09-18,4
59209,5682,190,2024-06-08,7
59210,2470,167,2024-06-09,7
59211,5897,130,2024-04-12,4
59212,1986,76,2025-01-05,1
59213,4554,132,2024-07-17,5
59214,1677,21,2024-05-20,8
59215,2905,38,2024-05-05,7
59216,5749,5,2024-05-11,4
59217,4050,130,2025-01-04,3
59218,2890,187,2024-05-25,7
59219,2829,163,2024-12-17,7
59220,1764,124,2025-02-03,1
59221,5751,35,2025-01-15,4
59222,3404,90,2024-10-23,8
59223,2360,14,2024-09-23,4
59224,1085,54,2024-09-18,4
59225,1866,41,2025-01-31,7
59226,4176,87,2024-06-18,8
59227,2142,97,2025-01-28,5
59228,2062,25,2024-11-29,2
59229,5579,82,2025-01-21,8
59230,5232,149,2024-07-29,3
59231,1076,114,2024-07-02,6
59232,1316,89,2024-03-16,2
59233,1497,50,2024-09-28,3
59234,1956,64,2025-02-10,5
59235,1621,117,2024-03-07,3
59236,4640,140,2024-05-10,4
59237,1018,31,2024-11-22,2
59238,5528,76,2024-06-11,3
59239,1616,159,2024-09-25,3
59240,1149,131,2024-05-07,3
59241,5536,34,2024-12-23,5
59242,5315,47,2024-03-11,2
59243,4980,149,2024-09-24,2
59244,1671,21,2024-04-13,5
59245,4682,1,2024-06-13,4
59246,2019,29,2024-03-25,3
59247,3943,30,2024-05-10,7
59248,2275,197,2024-03-06,5
59249,4133,180,2024-04-05,6
59250,2503,110,2024-08-01,7
59251,3116,102,2024-12-24,8
59252,5349,2,2024-03-10,2
59253,5925,68,2024-07-26,8
59254,1884,58,2024-11-03,6
59255,3672,130,2024-12-15,6
59256,2553,161,2024-12-22,4
59257,4741,111,2024-05-28,2
59258,5056,67,2024-11-02,6
59259,3563,167,2025-01-18,2
59260,2902,148,2024-12-03,3
59261,4054,168,2024-06-01,5
59262,3663,41,2024-12-28,1
59263,1155,118,2024-10-02,7
59264,3894,148,2024-03-06,2
59265,1388,78,2024-05-08,7
59266,1004,142,2024-07-11,3
59267,1985,61,2024-10-25,6
59268,3428,43,2024-12-05,5
59269,2739,195,2024-09-26,1
59270,5129,122,2024-05-24,4
59271,2035,64,2025-01-24,4
59272,1716,138,2024-06-11,2
59273,2533,3,2025-02-14,2
59274,2178,142,2025-02-16,3
59275,5952,124,2024-04-06,7
59276,2903,120,2024-08-26,7
59277,1922,161,2024-11-11,1
59278,1694,33,2024-08-25,2
59279,1667,180,2024-12-03,6
59280,2252,144,2025-01-28,2
59281,1102,199,2024-10-19,7
59282,5354,84,2024-05-05,4
59283,2801,44,2024-05-09,8
59284,1072,94,2024-06-09,1
59285,1884,60,2024-11-24,3
59286,4050,188,2024-11-12,1
59287,4904,154,2024-10-29,7
59288,5211,167,2024-05-20,2
59289,5673,52,2025-02-17,2
59290,2434,187,2024-12-07,8
59291,2703,167,2024-11-21,2
59292,4212,102,2024-10-21,1
59293,1308,28,2024-03-07,2
59294,5883,169,2024-12-10,8
59295,2890,40,2024-11-19,5
59296,2982,4,2025-01-08,5
59297,5488,143,2025-02-09,2
59298,1087,149,2025-02-09,4
59299,2163,79,2024-08-14,7
59300,1866,51,2024-04-03,1
59301,4749,60,2024-09-19,3
59302,1153,76,2024-11-25,1
59303,3712,197,2025-01-02,7
59304,1618,67,2024-04-18,1
59305,3338,199,2025-01-08,2
59306,2519,194,2024-03-29,8
59307,4922,11,2024-10-19,6
59308,1938,34,2025-01-15,5
59309,5967,45,2024-09-13,7
59310,2615,149,2024-04-21,6
59311,3525,131,2024-03-26,7
59312,4732,182,2024-12-27,8
59313,4408,42,2024-07-17,3
59314,4901,87,2024-11-06,1
59315,4655,50,2024-02-26,3
59316,2265,140,2025-01-28,3
59317,5324,186,2024-08-06,4
59318,2686,33,2024-11-04,5
59319,1975,132,2024-05-03,4
59320,5169,198,2024-09-27,6
59321,5092,113,2024-04-24,5
59322,2553,160,2024-05-15,2
59323,4330,1,2024-03-17,2
59324,5359,102,2024-09-12,2
59325,5319,171,2025-02-14,7
59326,1485,186,2024-07-15,3
59327,3239,5,2024-08-17,3
59328,5653,163,2024-10-23,5
59329,1982,184,2024-11-04,1
59330,2719,148,2024-09-09,7
59331,3194,158,2024-04-04,5
59332,3613,129,2024-11-08,4
59333,4792,112,2024-03-23,4
59334,3439,179,2024-11-02,7
59335,1083,62,2024-12-28,4
59336,4097,100,2025-01-05,4
59337,5549,182,2024-03-01,3
59338,2688,50,2024-09-18,4
59339,3478,58,2024-12-27,6
59340,4575,143,2025-02-14,3
59341,2990,66,2024-03-14,1
59342,2420,9,2024-04-19,3
59343,5798,168,2025-02-13,3
59344,1852,32,2025-01-22,3
59345,5314,5,2024-05-21,7
59346,1460,163,2025-02-10,5
59347,2612,47,2024-09-17,6
59348,3570,136,2024-09-23,4
59349,3515,195,2024-05-23,1
59350,4755,124,2025-01-29,2
59351,4361,195,2024-07-24,7
59352,4704,67,2024-10-01,5
59353,5508,97,2024-11-10,8
59354,3734,19,2024-08-24,8
59355,2901,176,2025-02-07,6
59356,1386,94,2024-02-22,1
59357,4494,171,2024-12-15,4
59358,5134,79,2024-11-08,5
59359,3967,186,2024-04-14,2
59360,4316,132,2024-12-25,5
59361,4115,67,2025-01-11,4
59362,3166,93,2024-11-06,5
59363,3654,22,2024-12-24,2
59364,2348,107,2024-07-07,3
59365,1198,7,2024-08-12,6
59366,2506,106,2024-10-13,6
59367,2017,12,2025-01-27,5
59368,4776,64,2024-06-21,5
59369,3516,131,2024-05-23,5
59370,1832,13,2024-12-19,2
59371,2573,96,2024-07-07,7
59372,1104,9,2024-08-02,4
59373,3033,158,2024-06-19,2
59374,2258,62,2024-06-04,1
59375,3082,171,2024-11-02,8
59376,5816,70,2024-03-15,1
59377,1337,12,2025-02-04,7
59378,5293,87,2024-03-17,6
59379,1995,57,2024-10-12,4
59380,4302,175,2024-10-31,8
59381,1100,144,2024-11-10,8
59382,3111,85,2024-05-03,6
59383,2358,58,2024-07-04,4
59384,2021,142,2024-06-12,7
59385,3958,134,2025-02-07,3
59386,4778,193,2024-12-19,7
59387,3332,84,2024-08-13,4
59388,2743,154,2024-11-15,4
59389,1876,8,2024-05-01,4
59390,1419,70,2024-09-10,7
59391,1991,134,2024-07-20,3
59392,3475,105,2024-05-26,1
59393,1684,155,2024-10-06,8
59394,5847,81,2024-09-26,7
59395,1043,180,2024-11-18,3
59396,3036,117,2024-07-21,3
59397,4380,29,2024-04-23,8
59398,2646,177,2024-06-17,1
59399,4973,149,2024-12-29,7
59400,5243,196,2024-02-26,1
59401,4998,194,2024-11-03,1
59402,5913,101,2024-04-20,1
59403,3429,84,2024-05-19,1
59404,2775,63,2024-09-02,8
59405,2727,129,2024-11-18,3
59406,4188,9,2024-05-31,7
59407,2489,159,2024-10-18,5
59408,4741,196,2024-04-15,7
59409,1844,196,2024-03-13,7
59410,4279,109,2024-05-17,7
59411,2077,135,2024-03-18,6
59412,5309,122,2024-08-22,2
59413,3296,81,2024-10-23,6
59414,2514,31,2024-07-02,6
59415,3898,137,2024-10-18,3
59416,5861,178,2024-03-20,2
59417,4928,133,2024-05-31,5
59418,4009,39,2024-06-23,3
59419,4108,161,2024-02-23,2
59420,5000,159,2024-10-12,8
59421,4482,131,2024-03-08,6
59422,3232,131,2024-10-10,6
59423,1067,1,2024-10-26,6
59424,3081,141,2024-02-29,3
59425,2548,73,2024-10-31,4
59426,2269,133,2024-05-04,2
59427,2510,7,2024-10-18,1
59428,5692,47,2024-11-08,4
59429,1849,7,2024-07-10,8
59430,2875,194,2024-12-13,7
59431,1602,59,2024-08-24,3
59432,5202,114,2024-04-13,6
59433,5781,1,2024-09-09,5
59434,2413,66,2025-02-01,7
59435,3583,158,2024-07-15,4
59436,3851,168,2024-10-16,7
59437,3289,153,2024-05-23,1
59438,1096,165,2024-10-15,7
59439,5221,133,2024-07-01,1
59440,1234,5,2024-05-21,1
59441,5785,167,2024-09-30,2
59442,5678,87,2024-10-25,2
59443,5216,59,2024-12-19,2
59444,4549,40,2025-02-19,2
59445,1022,145,2025-01-25,2
59446,3809,81,2025-01-08,4
59447,2236,126,2024-03-25,8
59448,3523,54,2024-02-29,3
59449,5935,191,2024-07-17,2
59450,3236,173,2025-01-15,5
59451,1418,197,2024-11-24,1
59452,1553,119,2024-08-24,8
59453,3588,155,2024-05-17,6
59454,4891,167,2024-05-15,6
59455,1036,46,2024-05-12,6
59456,5066,66,2025-02-11,3
59457,1531,189,2024-09-08,4
59458,5784,106,2024-05-01,7
59459,3172,43,2024-08-10,1
59460,4090,133,2024-07-18,2
59461,5801,139,2024-06-23,6
59462,1918,125,2025-01-03,5
59463,4260,194,2024-05-14,2
59464,4236,1,2024-12-11,5
59465,3068,33,2024-06-13,7
59466,2020,146,2024-09-16,7
59467,3024,92,2024-11-06,6
59468,3161,162,2024-03-11,3
59469,2341,151,2025-01-18,5
59470,3405,120,2024-04-29,2
59471,5932,58,2024-11-14,1
59472,1772,97,2024-06-15,4
59473,3874,139,2024-09-30,1
59474,1717,41,2024-07-20,6
59475,5519,162,2024-07-20,8
59476,2081,196,2024-09-09,8
59477,5160,55,2024-10-16,2
59478,3557,60,2024-09-30,8
59479,2458,15,2024-11-19,4
59480,4602,19,2024-04-26,1
59481,4838,28,2024-05-21,1
59482,1081,28,2024-09-23,3
59483,3429,75,2024-07-09,2
59484,4996,71,2024-09-19,7
59485,3696,117,2024-07-03,8
59486,5512,82,2024-11-27,3
59487,3667,117,2024-06-27,2
59488,3182,15,2024-12-03,2
59489,3760,82,2024-04-30,2
59490,4880,10,2024-03-01,5
59491,4763,28,2024-03-19,1
59492,5655,140,2024-02-20,7
59493,1223,64,2024-11-10,4
59494,2015,45,2025-02-12,8
59495,2019,144,2024-04-03,2
59496,4975,30,2024-10-23,6
59497,3297,163,2024-11-17,4
59498,1226,67,2025-02-04,5
59499,4126,146,2024-11-14,1
59500,5061,11,2025-02-13,2
59501,5583,164,2024-12-31,8
59502,4128,42,2024-11-10,1
59503,4948,67,2024-07-10,7
59504,5412,136,2024-11-09,6
59505,2587,66,2024-06-19,8
59506,5496,65,2024-06-16,5
59507,2516,15,2024-12-16,1
59508,1769,74,2024-06-18,6
59509,2036,81,2024-09-20,5
59510,1024,131,2025-01-14,8
59511,3174,184,2024-06-19,7
59512,5427,108,2024-08-28,5
59513,5201,92,2024-10-07,3
59514,5002,81,2024-04-14,8
59515,4293,98,2024-02-21,7
59516,3081,104,2024-08-11,7
59517,2185,64,2024-06-04,4
59518,3113,68,2024-03-13,2
59519,4148,19,2024-07-11,4
59520,4118,15,2024-03-31,3
59521,4948,89,2024-12-26,5
59522,3498,80,2024-11-28,1
59523,4032,30,2025-01-04,3
59524,1950,163,2024-11-14,7
59525,5530,47,2024-09-20,6
59526,1626,87,2025-01-17,3
59527,1405,78,2024-08-19,3
59528,4870,178,2024-02-25,3
59529,1143,185,2024-05-03,5
59530,4721,77,2024-11-09,4
59531,3807,93,2024-04-12,5
59532,1288,24,2024-04-26,6
59533,5168,43,2024-03-30,8
59534,5503,64,2024-11-26,2
59535,2819,25,2024-10-30,2
59536,5650,59,2024-08-13,1
59537,4293,18,2024-08-15,7
59538,1779,196,2024-06-26,8
59539,2941,158,2024-10-15,5
59540,2068,188,2024-10-14,3
59541,1990,28,2024-03-12,7
59542,1289,149,2024-04-12,8
59543,4895,52,2024-07-02,7
59544,5877,189,2024-12-17,7
59545,4108,26,2024-05-27,6
59546,4671,86,2024-12-06,2
59547,5634,51,2025-02-02,7
59548,5554,60,2024-10-20,1
59549,2175,169,2024-10-08,6
59550,2160,18,2025-02-18,6
59551,2806,177,2024-09-12,4
59552,4538,30,2024-05-23,3
59553,4566,137,2024-09-29,5
59554,2689,175,2024-03-19,2
59555,4028,191,2024-03-01,7
59556,1644,192,2024-05-11,2
59557,5347,58,2024-04-28,1
59558,5975,93,2024-02-22,2
59559,5201,165,2024-11-14,1
59560,3620,183,2024-06-05,2
59561,2623,34,2024-04-01,4
59562,3517,99,2024-11-26,7
59563,1555,193,2024-03-11,6
59564,2844,81,2024-05-19,6
59565,1533,90,2024-10-25,3
59566,4493,161,2024-08-27,5
59567,1634,124,2024-04-10,3
59568,1978,37,2024-09-04,3
59569,5600,28,2024-12-11,7
59570,4283,14,2024-03-17,6
59571,3181,33,2024-03-12,2
59572,1957,91,2024-04-18,5
59573,2324,148,2025-02-07,5
59574,1219,12,2024-12-08,4
59575,4462,40,2025-01-27,1
59576,4057,133,2024-10-09,5
59577,2358,39,2024-08-14,6
59578,5483,64,2024-04-26,3
59579,4649,91,2024-10-08,6
59580,3719,86,2024-07-01,4
59581,4373,137,2025-01-02,7
59582,5210,158,2025-01-08,2
59583,4658,134,2024-08-12,3
59584,3871,100,2024-06-25,4
59585,1060,188,2024-07-07,3
59586,1927,3,2025-01-28,2
59587,4838,141,2024-04-04,5
59588,5851,62,2024-04-20,8
59589,5049,9,2024-08-05,6
59590,1295,134,2024-05-13,3
59591,2404,32,2024-08-17,5
59592,1616,159,2024-03-12,7
59593,2584,51,2024-10-26,6
59594,3128,86,2024-03-12,6
59595,2051,35,2024-08-29,2
59596,4856,21,2024-12-12,4
59597,4508,49,2024-10-12,5
59598,5350,184,2024-08-03,2
59599,1347,109,2024-12-15,3
59600,4510,66,2025-02-13,8
59601,4225,86,2025-02-15,2
59602,5440,158,2024-10-31,3
59603,3106,106,2024-12-05,5
59604,1220,128,2024-05-12,5
59605,5938,16,2024-05-10,3
59606,2201,95,2024-11-18,1
59607,5582,107,2024-02-28,3
59608,1974,183,2024-12-25,5
59609,1705,61,2024-04-30,4
59610,5945,43,2024-04-21,3
59611,5049,74,2024-07-04,5
59612,5736,19,2024-03-31,2
59613,3654,67,2024-08-19,8
59614,4562,140,2024-07-19,7
59615,5910,174,2024-08-04,1
59616,2761,147,2024-08-07,4
59617,3930,27,2025-01-09,8
59618,3452,23,2024-09-13,8
59619,2248,194,2024-10-18,3
59620,1771,32,2024-10-14,7
59621,3596,65,2024-04-27,8
59622,5357,176,2024-04-05,3
59623,5867,99,2025-02-05,2
59624,4428,29,2024-04-23,6
59625,3374,69,2024-08-27,8
59626,4047,199,2024-06-09,8
59627,5324,84,2024-07-31,2
59628,3648,1,2024-04-22,5
59629,4375,130,2024-03-29,6
59630,4365,126,2025-01-16,3
59631,1008,178,2024-05-10,2
59632,5710,199,2024-05-13,2
59633,4435,17,2024-06-16,5
59634,2069,140,2024-07-10,8
59635,1522,42,2024-10-01,5
59636,3280,105,2025-01-30,6
59637,2963,54,2024-11-24,4
59638,3316,184,2024-07-04,6
59639,1749,127,2024-09-25,8
59640,1892,147,2024-04-28,2
59641,4373,185,2024-10-25,1
59642,1600,45,2024-10-18,2
59643,3714,138,2024-07-11,3
59644,3390,180,2024-07-23,4
59645,5203,31,2025-02-17,6
59646,4801,71,2024-07-05,5
59647,5255,198,2024-07-23,5
59648,4896,49,2024-04-21,8
59649,4426,167,2024-03-15,4
59650,4621,184,2024-10-02,1
59651,3507,8,2024-04-26,5
59652,3681,109,2024-10-09,5
59653,5323,180,2025-02-17,1
59654,3777,188,2024-11-27,7
59655,5703,42,2024-06-25,8
59656,4249,15,2025-01-13,4
59657,3647,116,2024-10-09,1
59658,1102,107,2024-03-03,6
59659,4396,131,2024-10-03,3
59660,2380,27,2025-02-02,2
59661,5039,161,2024-12-01,8
59662,2151,169,2024-09-27,2
59663,2418,23,2024-06-17,4
59664,3630,51,2025-01-24,1
59665,1260,36,2024-06-14,2
59666,1277,35,2024-03-20,1
59667,1810,39,2024-12-07,4
59668,5692,174,2024-06-14,5
59669,5561,152,2024-08-31,6
59670,3182,144,2024-07-10,6
59671,4327,99,2025-02-10,1
59672,3935,66,2024-05-10,7
59673,3121,33,2024-12-11,1
59674,4359,148,2024-08-08,2
59675,4743,57,2024-08-04,5
59676,5267,42,2025-01-13,7
59677,5343,70,2024-05-06,8
59678,1354,195,2024-12-09,3
59679,4792,90,2024-08-13,5
59680,3160,150,2024-12-11,8
59681,3764,184,2024-09-22,8
59682,5557,26,2025-02-06,6
59683,5004,197,2024-11-21,2
59684,4277,88,2025-01-04,7
59685,4855,88,2024-04-28,7
59686,1461,154,2024-07-04,2
59687,1546,15,2024-07-31,3
59688,5806,135,2025-02-17,7
59689,5140,158,2024-06-12,5
59690,2359,20,2024-12-14,6
59691,4427,7,2024-09-04,2
59692,4462,37,2024-07-06,5
59693,4557,194,2024-09-18,3
59694,2286,186,2024-08-04,8
59695,5171,5,2025-02-07,1
59696,2550,137,2024-06-20,8
59697,5564,169,2024-08-31,3
59698,1005,104,2024-08-07,4
59699,2211,111,2024-07-31,6
59700,4550,179,2024-10-03,5
59701,4371,24,2024-07-08,6
59702,3534,187,2025-02-03,4
59703,1949,4,2024-11-03,7
59704,5763,166,2024-06-24,2
59705,5165,101,2024-11-08,4
59706,1232,134,2024-08-30,4
59707,4535,150,2024-08-26,4
59708,2647,193,2024-11-26,5
59709,3377,185,2024-02-21,8
59710,1793,59,2024-06-23,8
59711,2614,152,2024-04-05,2
59712,3791,91,2024-09-24,6
59713,5863,34,2024-07-26,5
59714,2696,155,2025-01-19,4
59715,1087,132,2024-07-10,6
59716,3028,53,2025-02-19,6
59717,3447,154,2025-01-07,4
59718,2424,164,2024-03-11,4
59719,1081,103,2024-07-22,3
59720,3762,128,2024-08-18,5
59721,3141,115,2024-10-09,4
59722,3922,133,2024-11-29,2
59723,1072,184,2024-12-16,1
59724,2081,49,2024-10-02,7
59725,3555,107,2024-07-29,3
59726,2682,166,2025-02-12,6
59727,1720,24,2024-06-07,1
59728,2627,158,2025-01-20,6
59729,3508,75,2024-06-29,4
59730,4355,183,2024-03-16,5
59731,3253,94,2024-03-29,5
59732,4024,68,2024-07-14,2
59733,5193,162,2024-10-04,3
59734,1265,43,2024-10-26,5
59735,1269,63,2024-02-22,5
59736,1941,174,2024-06-20,7
59737,1264,129,2024-10-16,6
59738,4698,105,2024-04-13,3
59739,4064,46,2025-01-24,1
59740,4803,78,2025-01-12,4
59741,4817,71,2024-06-27,5
59742,2633,112,2024-07-29,8
59743,5103,104,2024-09-02,3
59744,4661,100,2024-08-15,5
59745,1399,43,2024-02-21,3
59746,1184,71,2024-06-19,6
59747,3664,186,2025-01-23,5
59748,3853,34,2024-04-24,5
59749,4648,183,2024-08-02,5
59750,5189,177,2024-05-31,7
59751,3409,175,2024-07-15,2
59752,1111,57,2024-10-14,8
59753,5404,68,2024-08-31,2
59754,5513,88,2024-10-16,2
59755,5173,58,2024-07-07,2
59756,1607,17,2024-03-09,1
59757,4340,19,2025-01-14,1
59758,4424,40,2024-11-29,5
59759,2070,123,2024-09-18,6
59760,2350,156,2024-03-09,4
59761,4454,36,2024-12-20,1
59762,3887,175,2024-12-17,3
59763,1441,98,2024-06-15,8
59764,5884,151,2024-11-13,3
59765,1580,148,2024-07-23,8
59766,2324,100,2024-07-27,2
59767,2310,108,2025-01-10,2
59768,2823,130,2024-02-22,6
59769,5735,15,2024-11-14,5
59770,4540,12,2024-10-20,4
59771,3542,93,2024-07-20,3
59772,2769,175,2024-05-15,2
59773,1526,116,2024-09-03,4
59774,2638,164,2024-11-19,2
59775,3199,156,2024-12-19,5
59776,2861,10,2025-01-03,2
59777,5987,184,2025-01-06,8
59778,2202,137,2024-05-01,8
59779,3773,104,2024-09-02,3
59780,2569,16,2024-07-13,1
59781,4028,16,2024-03-03,2
59782,1009,157,2024-11-24,4
59783,1203,69,2024-06-13,4
59784,3311,151,2024-03-30,6
59785,4057,53,2024-07-31,3
59786,5661,68,2024-04-15,5
59787,5623,117,2024-12-12,8
59788,4636,156,2024-08-18,6
59789,4532,69,2024-06-27,4
59790,4525,116,2024-02-20,1
59791,2615,111,2025-01-18,5
59792,1662,191,2024-12-26,4
59793,3026,73,2024-10-21,4
59794,5644,176,2024-10-25,6
59795,1094,145,2024-04-23,8
59796,1865,110,2024-03-01,6
59797,5262,3,2024-10-25,2
59798,2064,194,2024-10-15,4
59799,2088,81,2024-04-21,4
59800,4768,182,2024-04-30,1
59801,4045,75,2024-06-28,6
59802,3495,74,2024-04-27,1
59803,5371,107,2024-04-02,8
59804,3173,90,2024-05-01,6
59805,1521,149,2024-12-13,2
59806,4901,54,2024-12-17,3
59807,2130,196,2024-12-31,1
59808,3773,30,2024-05-17,4
59809,4649,112,2024-09-24,5
59810,3645,166,2024-02-24,8
